ID,target
947,4.503501
948,4.327582
949,4.437507
950,4.175839
951,4.614657
952,4.327152
953,4.112725
954,4.202043
955,2.3485916
956,4.555643
957,3.5458238
958,4.245878
959,4.5395484
960,4.397134
961,4.4336567
962,1.5136638
963,3.9812877
964,4.217694
965,4.286551
966,4.4857535
967,4.47404
968,4.4416103
969,4.107621
970,4.1660137
971,4.5376277
972,3.7381496
973,4.1781077
974,4.2932873
975,3.5969267
976,4.581309
977,4.280784
978,3.832722
979,4.4085975
980,4.4878
981,4.524432
982,4.203001
983,4.3106236
984,4.548194
985,2.6173124
986,4.5113487
987,1.9925516
988,4.395234
989,4.2253737
990,4.283926
991,4.568009
992,3.7918813
993,2.0475774
994,2.9230347
995,4.502241
996,4.1250615
997,4.5207024
998,3.825448
999,4.4494615
1000,4.2534003
1001,4.0815096
1002,4.1583405
1003,4.3208327
1004,4.369894
1005,4.3562984
1006,3.9618235
1007,4.4368443
1008,4.372972
1009,4.3487825
1010,4.07646
1011,4.4190326
1012,4.493083
1013,4.3397174
1014,3.1151297
1015,4.1475945
1016,4.451902
1017,4.4674964
1018,4.3228254
1019,4.4671063
1020,4.372284
1021,3.4588854
1022,4.40286
1023,2.7246153
1024,4.231339
1025,4.3905044
1026,4.415585
1027,4.3656263
1028,4.49115
1029,4.351884
1030,4.418788
1031,4.1763988
1032,2.705506
1033,4.077883
1034,4.523436
1035,4.3109016
1036,4.4674773
1037,4.520857
1038,4.2744985
1039,4.4550066
1040,3.7138574
1041,4.6605344
1042,4.505986
1043,4.4021306
1044,4.37238
1045,3.3214352
1046,4.282682
1047,4.0208926
1048,4.4002314
1049,4.4633536
1050,4.230664
1051,4.4743705
1052,4.29908
1053,3.0006523
1054,4.54994
1055,4.3945165
1056,4.427133
1057,4.1255784
1058,4.2599015
1059,4.4214005
1060,3.7972138
1061,3.9567552
1062,4.1089034
1063,4.4860115
1064,2.7208533
1065,3.0545857
1066,4.621774
1067,4.5042324
1068,4.3761506
1069,4.0089693
1070,4.419332
1071,4.4437056
1072,1.853167
1073,3.9838724
1074,4.2318163
1075,3.4461808
1076,4.410193
1077,4.1973467
1078,4.1935368
1079,4.4774685
1080,4.349265
1081,4.086874
1082,1.6168993
1083,1.6893219
1084,4.3192096
1085,3.9825692
1086,3.9983354
1087,2.799287
1088,4.0488634
1089,4.0575266
1090,4.0986943
1091,4.319496
1092,4.6311703
1093,4.369277
1094,4.30563
1095,4.083105
1096,4.516854
1097,4.338005
1098,4.3636684
1099,4.478751
1100,4.096715
1101,2.4275773
1102,3.9517372
1103,4.5241156
1104,4.145042
1105,4.206895
1106,4.309448
1107,4.3391695
1108,3.4299402
1109,4.429686
1110,4.2830086
1111,1.3671787
1112,4.53014
1113,4.156435
1114,4.235283
1115,4.51072
1116,4.3829765
1117,4.4745827
1118,4.423716
1119,4.146727
1120,4.1951394
1121,4.531325
1122,4.473396
1123,3.018904
1124,4.4852734
1125,4.5659328
1126,4.1198573
1127,4.3246355
1128,3.7967849
1129,4.4718685
1130,4.4636526
1131,3.0734186
1132,3.6877978
1133,4.448835
1134,4.45596
1135,4.4604383
1136,4.1765304
1137,4.4519744
1138,3.8836534
1139,4.4815035
1140,2.4928083
1141,4.4041405
1142,4.361071
1143,4.5604815
1144,3.9112387
1145,4.4508595
1146,4.438136
1147,4.440401
1148,4.490256
1149,4.4022055
1150,4.075905
1151,4.3756876
1152,4.3998513
1153,4.177221
1154,4.512359
1155,4.343784
1156,4.247594
1157,4.1776686
1158,4.0470943
1159,4.363906
1160,3.9401479
1161,4.4570847
1162,4.457235
1163,4.104991
1164,4.10764
1165,4.51176
1166,4.431437
1167,4.487688
1168,4.4306498
1169,4.4479322
1170,4.5337133
1171,4.5758505
1172,4.4276834
1173,4.522951
1174,4.339992
1175,3.3793333
1176,4.296748
1177,4.076661
1178,4.256232
1179,4.3650155
1180,4.519394
1181,4.201507
1182,4.33886
1183,4.4208107
1184,3.8842812
1185,1.5603814
1186,3.320458
1187,4.196483
1188,4.161621
1189,4.255555
1190,3.871354
1191,4.131439
1192,2.159829
1193,4.4821987
1194,4.567774
1195,4.1441736
1196,4.5226083
1197,4.3870463
1198,3.9774163
1199,3.71774
1200,4.430408
1201,3.2678108
1202,4.3863707
1203,3.705797
1204,4.1588364
1205,4.4704347
1206,4.172832
1207,2.138639
1208,4.400056
1209,4.149235
1210,4.2651086
1211,4.208318
1212,4.2125797
1213,4.3077316
1214,4.1571164
1215,3.964449
1216,3.6718495
1217,4.206534
1218,4.239014
1219,3.1886644
1220,4.3662395
1221,4.012475
1222,4.423744
1223,4.4262643
1224,4.100699
1225,2.4387088
1226,4.2258067
1227,4.356677
1228,4.2913446
1229,4.32655
1230,4.286503
1231,3.9572875
1232,1.3144193
1233,4.0926275
1234,4.3892827
1235,4.208797
1236,4.342758
1237,2.9920702
1238,3.794006
1239,4.0421376
1240,4.484859
1241,4.298173
1242,3.831121
1243,4.332615
1244,4.0682983
1245,4.14313
1246,4.4390593
1247,4.2405276
1248,3.8802562
1249,4.3679247
1250,4.3772445
1251,4.5480027
1252,4.5362535
1253,4.134282
1254,4.429656
1255,4.4331803
1256,4.4925933
1257,4.528955
1258,2.077846
1259,4.360577
1260,2.9233747
1261,4.1010537
1262,4.1816144
1263,4.3981743
1264,3.444905
1265,4.307817
1266,4.509597
1267,4.591435
1268,4.4019365
1269,4.5548196
1270,4.4444904
1271,3.757013
1272,4.342535
1273,4.4420514
1274,4.473156
1275,4.1606784
1276,4.401848
1277,4.3045597
1278,4.5323343
1279,3.81643
1280,4.3420367
1281,4.320756
1282,4.103295
1283,4.188176
1284,4.3604803
1285,4.4744396
1286,3.691326
1287,4.4208465
1288,4.4273
1289,4.4567456
1290,4.3011475
1291,4.557573
1292,4.3104715
1293,3.7110243
1294,4.5388756
1295,4.5729527
1296,4.4841723
1297,4.393662
1298,4.1505914
1299,1.3584656
1300,4.397558
1301,4.5143223
1302,4.467435
1303,4.4400086
1304,4.454299
1305,3.9316034
1306,4.343379
1307,4.4139915
1308,4.444648
1309,4.5540237
1310,4.483195
1311,1.6931458
1312,3.976907
1313,4.465004
1314,4.310457
1315,4.3506174
1316,3.8431826
1317,4.4562035
1318,4.443262
1319,4.4517646
1320,2.0131996
1321,4.328302
1322,4.1475215
1323,4.4435806
1324,4.3605638
1325,4.5326605
1326,4.296954
1327,4.556823
1328,4.5941095
1329,4.5003734
1330,4.3420734
1331,4.2455378
1332,4.1738486
1333,4.2117114
1334,2.9474266
1335,4.192302
1336,4.3205504
1337,4.5258417
1338,4.3487372
1339,3.8377151
1340,4.4560013
1341,4.2798796
1342,4.358744
1343,4.4074435
1344,4.041322
1345,4.4554853
1346,4.297537
1347,3.7430124
1348,4.198404
1349,4.201463
1350,4.153611
1351,4.474677
1352,4.5272255
1353,4.378383
1354,4.2392683
1355,2.1028628
1356,4.3100166
1357,4.253585
1358,4.36748
1359,4.1298428
1360,4.467246
1361,3.1850662
1362,3.909819
1363,4.0850077
1364,4.4533176
1365,4.4951377
1366,4.4833674
1367,4.507848
1368,3.954434
1369,1.9155993
1370,2.5174928
1371,3.7099879
1372,4.33938
1373,4.212355
1374,4.1150727
1375,2.6802516
1376,4.3901405
1377,3.7984362
1378,3.3749774
1379,4.2423353
1380,4.227721
1381,4.5893006
1382,4.1621337
1383,4.414318
1384,4.3310313
1385,4.2960944
1386,4.4273624
1387,4.5092607
1388,4.151035
1389,4.401754
1390,3.7255075
1391,4.2913046
1392,4.6166472
1393,4.5383196
1394,3.6241608
1395,4.4879775
1396,4.2551885
1397,4.0111814
1398,4.2850585
1399,3.4131765
1400,4.378953
1401,4.2245607
1402,4.492659
1403,4.1239886
1404,4.007423
1405,4.3489475
1406,4.2438035
1407,4.420102
1408,4.367067
1409,4.252605
1410,2.7853522
1411,4.349902
1412,4.3825245
1413,3.9052668
1414,4.2696652
1415,4.55415
1416,3.8826733
1417,2.4215968
1418,4.4084253
1419,4.410526
1420,4.047176
1421,4.4303555
1422,4.377944
1423,4.4705453
1424,4.28962
1425,4.410252
1426,4.2319207
1427,4.039721
1428,4.2307453
1429,4.1284266
1430,3.1874347
1431,4.296684
1432,4.1856036
1433,3.9805717
1434,4.276793
1435,2.9645905
1436,4.3119583
1437,4.2254243
1438,4.0970087
1439,4.3537817
1440,4.387875
1441,3.21993
1442,4.209982
1443,4.3286614
1444,4.323947
1445,1.4886742
1446,4.5730925
1447,4.2513647
1448,4.119974
1449,4.4267573
1450,4.1091747
1451,4.268958
1452,4.409131
1453,3.6167471
1454,4.475177
1455,4.3368406
1456,4.399298
1457,4.381484
1458,4.543189
1459,4.4820895
1460,4.38129
1461,4.2498856
1462,4.4553275
1463,4.4387956
1464,4.635627
1465,4.336535
1466,4.5705285
1467,4.0301237
1468,4.215065
1469,4.0382924
1470,4.645654
1471,3.3824003
1472,2.1601548
1473,4.258448
1474,4.057926
1475,3.6927872
1476,4.3658895
1477,4.2685456
1478,4.3956256
1479,4.264292
1480,4.643029
1481,4.33469
1482,4.3935614
1483,4.488057
1484,4.3381534
1485,1.8302208
1486,4.362005
1487,3.8944952
1488,4.361616
1489,3.993439
1490,4.4290113
1491,4.422999
1492,3.7927763
1493,4.573021
1494,4.407514
1495,4.2754154
1496,4.269202
1497,4.290752
1498,4.3764696
1499,4.4017463
1500,4.4314656
1501,4.4460053
1502,2.843319
1503,4.408855
1504,4.3627763
1505,4.332904
1506,4.3392262
1507,3.9601076
1508,4.383016
1509,2.3648608
1510,4.289078
1511,4.6096144
1512,3.6828783
1513,4.448827
1514,4.4421835
1515,3.905139
1516,3.481496
1517,4.253667
1518,3.4623394
1519,4.262571
1520,4.339014
1521,4.311771
1522,4.5116243
1523,4.294496
1524,4.3583293
1525,4.289371
1526,4.3907304
1527,3.7780068
1528,4.4157047
1529,4.377968
1530,4.5799127
1531,4.212356
1532,2.2428443
1533,4.321627
1534,4.3979797
1535,3.903117
1536,4.0044494
1537,4.3293843
1538,2.2380166
1539,4.5343704
1540,4.3223133
1541,3.8945959
1542,4.4669895
1543,4.299515
1544,4.351637
1545,2.2638795
1546,4.6414604
1547,4.197474
1548,4.338732
1549,4.5400033
1550,4.102189
1551,4.470737
1552,4.5062118
1553,4.5166316
1554,2.4796543
1555,4.2949376
1556,4.262348
1557,3.9502962
1558,3.9173787
1559,4.3773365
1560,4.485147
1561,4.5288143
1562,4.3396325
1563,3.5782187
1564,4.397661
1565,4.4551325
1566,4.4902906
1567,4.5754056
1568,4.389754
1569,4.5754986
1570,3.945472
1571,1.3667544
1572,4.402969
1573,1.8220752
1574,4.133595
1575,3.6241348
1576,4.301136
1577,4.321151
1578,4.4096437
1579,4.3972945
1580,4.4993014
1581,4.397757
1582,4.4806657
1583,4.189575
1584,4.49044
1585,4.206422
1586,4.4586024
1587,4.2805686
1588,4.1591516
1589,4.2651787
1590,4.2805777
1591,4.062328
1592,4.345639
1593,4.5358596
1594,4.2065024
1595,4.1596007
1596,4.153648
1597,4.5873995
1598,4.2848577
1599,4.4858613
1600,4.252471
1601,4.450698
1602,3.0384612
1603,2.6251025
1604,4.4096665
1605,4.3042226
1606,3.799047
1607,3.6818256
1608,4.444989
1609,4.4192815
1610,4.4960747
1611,4.4387193
1612,4.216835
1613,4.4973087
1614,4.461622
1615,4.194769
1616,4.363068
1617,4.195671
1618,4.280939
1619,1.8301635
1620,4.191113
1621,4.325077
1622,4.4589825
1623,4.4657593
1624,4.360413
1625,4.329213
1626,4.3713145
1627,3.6540072
1628,3.3357685
1629,4.1673956
1630,4.53058
1631,4.4625483
1632,4.3721223
1633,4.538092
1634,4.2314925
1635,3.9541652
1636,4.0989
1637,4.3005443
1638,4.0882173
1639,3.1043985
1640,4.318938
1641,4.293305
1642,4.4685774
1643,3.5411239
1644,4.303238
1645,4.414997
1646,4.005962
1647,4.375359
1648,4.2197356
1649,4.509265
1650,4.440739
1651,4.0636444
1652,3.8784246
1653,4.4743834
1654,4.440352
1655,4.3457994
1656,4.459333
1657,1.7915698
1658,4.4941545
1659,4.263214
1660,3.1988611
1661,1.4975727
1662,3.7417846
1663,4.2262616
1664,4.5460916
1665,4.1679173
1666,4.361897
1667,4.357293
1668,3.7738934
1669,4.5361853
1670,4.4556346
1671,4.3470254
1672,4.033392
1673,4.1895494
1674,3.6249168
1675,3.8494225
1676,4.5533085
1677,4.732874
1678,4.349846
1679,4.2324643
1680,4.5441127
1681,4.4180346
1682,4.100203
1683,4.232945
1684,4.120088
1685,4.5264177
1686,3.7755756
1687,4.1672206
1688,4.2676616
1689,4.120841
1690,4.517542
1691,4.1369557
1692,4.6018677
1693,4.407658
1694,4.3131695
1695,4.0727825
1696,4.2774925
1697,4.129404
1698,4.292655
1699,4.2999477
1700,4.3661404
1701,4.3329635
1702,3.048054
1703,3.8657756
1704,4.1949153
1705,4.5495286
1706,4.4230146
1707,4.4661775
1708,4.1537585
1709,1.7673897
1710,4.3990903
1711,4.404516
1712,4.2954
1713,4.4139314
1714,3.9509077
1715,4.4455957
1716,4.394071
1717,4.4447594
1718,3.4888237
1719,4.219282
1720,4.1757994
1721,4.675978
1722,4.4992914
1723,3.9213438
1724,4.4132013
1725,4.2481647
1726,2.5302985
1727,4.5299683
1728,4.2314544
1729,3.7209744
1730,4.4069514
1731,3.3204312
1732,3.5515134
1733,4.518022
1734,4.4548693
1735,1.8550584
1736,4.246023
1737,4.381647
1738,4.4233165
1739,4.0615244
1740,4.4040112
1741,4.350775
1742,4.4386234
1743,4.343204
1744,4.508545
1745,4.3248787
1746,3.5521514
