ID,target
339,4.4436216
340,4.1205387
341,4.21832
342,4.308873
343,3.8740585
344,4.610341
345,2.4737024
346,4.2811747
347,2.8913386
348,4.2956157
349,4.570604
350,4.4924946
351,4.273764
352,4.58861
353,4.258472
354,4.6269054
355,4.6645665
356,4.3140335
357,4.224786
358,4.716609
359,4.259751
360,4.319722
361,3.476716
362,4.028587
363,4.425982
364,1.9519435
365,4.4230604
366,4.029122
367,4.233666
368,4.121641
369,4.4052763
370,4.228704
371,3.9621382
372,4.435922
373,4.6456275
374,3.3726258
375,4.2157483
376,4.387738
377,4.411288
378,1.527606
379,4.417134
380,4.2632594
381,4.4695373
382,3.662733
383,4.9422383
384,4.2437577
385,2.670854
386,4.0584006
387,4.4017777
388,4.581658
389,4.124335
390,4.424935
391,4.7564588
392,4.376573
393,4.396561
394,4.472753
395,4.780745
396,4.3517723
397,4.337728
398,2.5335958
399,3.2481694
400,4.181446
401,4.227455
402,4.4021087
403,3.2961833
404,2.8844402
405,4.391863
406,2.1181312
407,2.8609145
408,2.9838927
409,4.3591676
410,3.8737319
411,1.9305284
412,4.146361
413,4.862213
414,2.9470704
415,4.8031597
416,4.2490296
417,3.26647
418,4.6109076
419,4.0146623
420,3.843322
421,3.3041646
422,4.524218
423,4.23143
424,4.3393836
425,4.256522
426,4.6765966
427,4.375468
428,3.0170662
429,4.1227603
430,3.718041
431,4.247094
432,2.1625595
433,2.850103
434,3.8007467
435,3.8281128
436,4.2381687
437,4.4795337
438,4.398235
439,2.373869
440,2.9124792
441,3.047324
442,4.4971395
443,4.098008
444,3.4455316
445,4.1797333
446,2.9934618
447,4.0908904
448,4.2887526
449,4.5768566
450,4.4524927
451,4.4082694
452,3.7106893
453,1.2877231
454,3.3355486
455,3.918288
456,2.6564238
457,4.7003655
458,4.188533
459,4.415933
460,4.8161726
461,4.218444
462,4.4266076
463,4.3791065
464,3.9369042
465,4.4348464
466,4.503147
467,3.559362
468,4.269867
469,4.3889623
470,1.9276527
471,1.663788
472,3.7133393
473,4.389733
474,4.6911855
475,4.3947506
476,4.552937
477,4.195904
478,1.7971977
479,4.635748
480,4.476538
481,4.323096
482,3.025146
483,3.3690317
484,3.5081594
485,4.033112
486,3.5502176
487,4.6416397
488,4.3149076
489,2.875034
490,4.3968596
491,4.90458
492,4.3351693
493,4.346408
494,4.309981
495,4.44625
496,4.305674
497,4.4988217
498,1.205067
499,4.377975
500,4.592638
501,4.549502
502,1.2942278
503,3.7964423
504,4.411665
505,3.937272
506,4.547609
507,2.291891
508,4.2440195
509,4.4528484
510,4.654567
511,4.1565766
512,4.137899
513,3.923247
514,2.7603815
515,2.6628842
516,2.7187877
517,4.1672177
518,4.205843
519,4.295538
520,4.92046
521,3.8004286
522,2.7510593
523,4.2435536
524,4.3949714
525,4.290526
526,4.072417
527,4.953583
528,4.4584537
529,2.5361204
530,4.1330657
531,4.626117
532,1.8807224
533,4.2468414
534,4.6111917
535,2.4112024
536,4.3771205
537,4.4529862
538,4.4459815
539,2.7768176
540,2.1641536
541,1.6991159
542,4.4033484
543,4.7483716
544,4.5620556
545,4.30133
546,2.3516204
547,4.3848825
548,2.9657338
549,4.413889
550,4.004894
551,4.0934362
552,2.7474637
553,4.361499
554,4.409864
555,4.7300444
556,4.4340315
557,4.442912
558,4.369492
559,4.695243
560,4.5090723
561,4.3285785
562,3.9685552
563,4.5193796
564,4.216253
565,4.596289
566,4.029295
567,3.1102502
568,4.1947527
569,4.2764235
570,4.413184
571,4.510481
572,4.255575
573,3.60828
574,4.369553
575,4.461914
576,4.488415
577,3.1434324
578,3.1368043
579,2.8333178
580,4.370123
581,4.5210547
582,4.4632616
583,4.1712
584,4.455973
585,2.7418456
586,4.812847
587,4.5378485
588,4.646808
589,4.478793
590,4.9990363
591,4.6515274
592,4.504925
593,4.385139
594,4.3671412
595,4.738479
596,4.452992
597,1.8152411
598,4.4891286
599,4.5196905
600,4.465226
601,4.3869057
602,4.340759
603,4.4111714
604,4.259569
605,4.395513
606,4.7657723
607,2.9154632
608,4.200863
609,3.3324697
610,4.560325
611,4.6549397
612,4.1770134
613,4.697117
614,4.6578884
615,3.758055
616,4.344687
617,4.421676
618,3.6955867
619,4.248984
620,4.43248
621,4.5119667
622,4.4914184
623,2.96301
624,3.6344867
625,4.2790575
626,4.4401855
627,2.9038115
628,3.8004835
629,4.579487
630,4.4418697
631,4.295261
632,4.2369127
633,4.63961
634,4.4815183
635,4.1778975
636,4.050912
637,4.485328
638,2.2897272
639,4.2460294
640,4.1181846
641,2.9321764
642,3.751239
643,4.2682323
644,2.2856789
645,2.7792044
646,4.305852
647,4.48057
648,4.198038
649,3.6965094
650,3.786757
651,3.870881
652,3.0534322
653,3.6815333
654,4.427321
655,4.403849
656,2.1449013
657,4.5580416
658,4.1533275
659,3.5654128
660,4.5821157
661,4.5368495
662,4.2985125
663,3.0865629
664,3.5846786
665,4.6515102
666,4.3622856
667,4.70865
668,3.996952
669,4.61647
670,2.418581
671,4.231279
672,4.476966
673,4.333882
674,4.892443
675,1.676078
676,4.07899
677,4.3669186
678,4.143524
679,4.3696876
680,4.2231517
681,4.0681777
682,4.6396937
683,4.2286806
684,1.8065883
685,1.0546467
686,4.7752194
687,4.5637655
688,4.2859783
689,4.3408637
690,3.8572474
691,4.420373
692,4.2399836
693,4.0852256
694,4.610266
695,4.765577
696,4.545654
697,2.9656432
698,3.8568068
699,4.5406227
700,1.3282249
701,4.254188
702,4.6153326
703,4.2414804
704,2.5106716
705,3.9835196
706,2.7778099
707,4.399716
708,4.2534075
709,4.322316
710,4.425589
711,3.714408
712,4.4079046
713,4.656816
714,4.5353823
715,4.097863
716,4.837489
717,1.4199425
718,3.8854778
719,4.5990305
720,3.8240209
721,4.1074505
722,4.249637
723,2.8826687
724,4.4307203
725,4.465622
726,4.443936
727,4.2783365
728,4.416768
729,4.2643733
730,4.2584558
731,4.477018
732,4.3223886
733,4.393491
734,4.144601
735,3.9200728
736,4.7361884
737,4.262851
738,4.2905865
739,4.402804
740,4.1514387
741,4.33655
742,4.2280283
743,3.1169925
744,4.22675
745,2.9387972
746,4.1795573
747,3.7194715
748,3.4482586
749,4.373374
750,4.2266254
751,4.209822
752,4.4469557
753,4.505643
754,3.606284
755,4.2424817
756,4.578197
757,4.372011
758,4.60688
759,4.7514234
760,3.141019
761,2.6455061
762,3.9187415
763,4.188417
764,4.5485325
765,4.2701473
766,4.183798
767,4.3947163
768,4.7301865
769,3.866171
770,4.687415
771,4.2798195
772,3.9697945
773,4.075805
774,4.148285
775,4.946433
776,4.188068
777,4.5157795
778,4.3354826
779,4.336813
780,4.3031063
781,4.527604
782,4.344044
783,4.063281
784,4.2595496
785,4.821778
786,0.9621631
787,4.5008287
788,4.215323
789,4.4495406
790,4.6450925
791,4.5162644
792,3.8338587
793,2.6429727
794,2.9602706
795,4.2094975
796,2.3389924
797,4.4897103
798,3.4851048
799,2.1004336
800,4.5687594
801,1.6969581
802,3.8610408
803,4.3113904
804,4.112847
805,2.849318
806,4.3677897
807,4.1938467
808,4.4636087
809,4.1328554
810,4.2893662
811,4.291274
812,4.3973436
813,4.5255218
814,4.610292
815,4.5282497
816,3.5362692
817,4.5147233
818,4.341055
819,4.3133793
820,2.9693668
821,4.5399666
822,4.3733077
823,4.294383
824,4.442779
825,4.520944
826,3.7919793
827,4.784051
828,4.410799
829,4.300487
830,2.6506476
831,4.322842
832,4.4423127
833,3.8244162
834,4.414942
835,4.3767114
836,4.4245267
837,4.872825
838,4.418425
839,2.1890914
840,2.771858
841,4.6638002
842,4.4073257
843,4.5643854
844,4.43569
845,2.7057428
846,3.8416193
847,2.9612277
848,4.4328713
849,4.154177
850,4.4544263
851,4.1790285
852,4.025512
853,3.94921
854,4.302184
855,4.2141747
856,2.839443
857,4.0934014
858,4.737289
859,4.813211
860,4.3747463
861,4.562272
862,3.344292
863,2.5454357
864,4.035046
865,5.076986
866,4.4039726
867,3.877389
868,4.74278
869,2.9685092
870,2.7272117
871,4.593858
872,4.7024264
873,4.2833476
874,4.4778895
875,4.3595657
876,3.3803537
877,2.3310392
878,4.376286
879,2.644416
880,4.1115675
881,3.8855817
882,3.7530286
883,4.278627
884,3.6829464
885,4.4403415
886,4.7771683
887,4.5316625
888,4.5201793
889,4.646848
890,4.171095
891,4.410478
892,4.3597493
893,4.622347
894,4.3448534
895,4.39581
896,4.125478
897,4.585747
898,4.540154
899,1.7102492
900,4.779556
901,3.9720094
902,4.6472783
903,4.831142
904,4.33207
905,4.202751
906,3.8885977
907,2.4127972
908,4.476582
909,4.1782393
910,4.2830043
911,2.5379612
912,3.8591826
913,2.93843
914,4.2445097
915,4.069937
916,1.9568942
917,4.677731
918,4.450234
919,2.8376842
920,2.776212
921,3.9792197
922,4.1386743
923,4.4288383
924,4.2973104
925,3.9019384
926,4.799772
927,4.1747346
928,4.6313853
929,4.0163865
930,1.9218632
931,4.6064014
932,2.9951918
933,2.7278125
934,4.420683
935,4.0530634
936,4.5134597
937,4.2314057
938,4.1967297
939,3.4177902
940,4.88943
941,4.340771
942,4.1901526
943,4.2474394
944,3.8552575
945,4.2441945
946,4.2385163
947,4.5668073
948,4.1695137
949,4.4734926
950,4.1124077
951,4.8130627
952,4.261107
953,4.531703
954,3.9774497
955,2.4875891
956,4.645634
957,3.3582442
958,4.3266687
959,4.6450515
960,3.94875
961,4.5019073
962,2.2546566
963,4.1633406
964,4.210927
965,4.2911367
966,4.71789
967,4.625577
968,4.265526
969,3.8303034
970,4.2747746
971,4.4488244
972,2.4336853
973,3.9666288
974,4.5918703
975,2.8540745
976,4.3344436
977,4.488591
978,3.5655937
979,4.520263
980,4.5391445
981,4.602868
982,4.008613
983,4.4750223
984,4.5460153
985,2.5489943
986,4.3828936
987,1.4897629
988,4.150518
989,4.306282
990,3.0638182
991,4.554437
992,3.53095
993,1.7840072
994,2.31958
995,4.6180563
996,3.0479276
997,4.5119314
998,3.8602471
999,4.656902
1000,4.346115
1001,3.6766202
1002,4.5024686
1003,4.4766855
1004,4.397489
1005,4.425713
1006,3.532443
1007,4.561737
1008,4.6018724
1009,4.452638
1010,3.8288548
1011,4.379032
1012,4.562118
1013,4.248609
1014,3.7175224
1015,3.9956198
1016,4.640189
1017,4.663677
1018,4.2593355
1019,4.4018745
1020,4.411788
1021,3.409881
1022,4.510096
1023,2.709323
1024,4.1386824
1025,4.3391814
1026,4.069058
1027,4.3868785
1028,4.216543
1029,4.3600388
1030,4.433956
1031,4.0237565
1032,3.2496789
1033,3.4203734
1034,4.422479
1035,4.501282
1036,4.261183
1037,4.4372888
1038,4.3342805
1039,4.4273167
1040,3.7889102
1041,4.8070197
1042,4.6636486
1043,4.4320297
1044,3.796626
1045,2.217304
1046,4.502178
1047,3.9325688
1048,4.2897973
1049,4.478406
1050,4.059031
1051,4.386909
1052,4.7820897
1053,2.5149672
1054,4.4322286
1055,4.3381896
1056,4.6826453
1057,4.5472717
1058,4.365517
1059,4.31591
1060,4.2699223
1061,4.3983517
1062,4.2765646
1063,4.4099846
1064,1.5489008
1065,3.6150155
1066,4.547505
1067,4.469387
1068,4.175311
1069,4.078478
1070,4.493197
1071,4.2622833
1072,1.937697
1073,2.7161252
1074,2.7974744
1075,3.7760415
1076,4.213882
1077,2.9005575
1078,4.0931773
1079,4.6104403
1080,4.7444077
1081,4.1580777
1082,2.30164
1083,2.1136167
1084,3.9705899
1085,3.6190615
1086,4.526256
1087,3.2925138
1088,4.9483175
1089,4.180644
1090,3.603279
1091,4.571574
1092,4.806125
1093,4.396858
1094,4.490586
1095,4.637058
1096,4.856756
1097,4.420592
1098,4.2224154
1099,4.4570293
1100,3.9491131
1101,1.8596833
1102,3.8216991
1103,4.5202756
1104,4.4958735
1105,4.17277
1106,3.6493452
1107,4.380307
1108,3.7394907
1109,4.9796567
1110,3.0204453
1111,2.817119
1112,4.362293
1113,4.2132397
1114,4.185378
1115,4.159331
1116,4.468676
1117,4.28199
1118,4.6890793
1119,4.08563
1120,4.280251
1121,4.719173
1122,4.4591746
1123,2.9453082
1124,4.445947
1125,3.9579854
1126,4.1778708
1127,4.371546
1128,3.7401614
1129,4.435498
1130,4.357642
1131,3.339459
1132,3.5189803
1133,4.684773
1134,4.488438
1135,4.606444
1136,4.348855
1137,4.202354
1138,3.8403707
1139,4.5170097
1140,1.8603704
1141,4.4843216
1142,4.646809
1143,4.5303206
1144,3.9589791
1145,4.3412805
1146,4.59464
1147,4.389462
1148,4.1414924
1149,4.1267357
1150,3.1166174
1151,4.6271276
1152,4.3839035
1153,4.210721
1154,4.6258383
1155,4.277788
1156,4.4341927
1157,3.7705274
1158,4.237415
1159,4.3375554
1160,3.888598
1161,4.3644357
1162,4.4374886
1163,4.3953447
1164,4.1097684
1165,4.3339634
1166,4.1754436
1167,4.498094
1168,4.6722026
1169,4.286698
1170,4.6044073
1171,4.5245776
1172,4.341371
1173,4.63826
1174,4.227151
1175,2.5836885
1176,4.0168653
1177,3.8395383
1178,4.2865667
1179,4.3371468
1180,4.719674
1181,4.084978
1182,4.1290827
1183,4.559124
1184,3.995728
1185,2.2904806
1186,1.8356861
1187,4.262627
1188,2.949759
1189,4.378213
1190,3.4356837
1191,4.531593
1192,2.8556983
1193,4.622793
1194,4.5180826
1195,2.2301512
1196,4.470588
1197,4.226151
1198,3.753525
1199,3.3828952
1200,3.815234
1201,2.924002
1202,3.982477
1203,2.8048227
1204,4.317483
1205,4.6425176
1206,2.860439
1207,2.7693257
1208,4.327125
1209,4.2813272
1210,2.8204536
1211,4.034175
1212,4.6358066
1213,4.4169016
1214,3.9667358
1215,2.5340762
1216,3.6524725
1217,4.779119
1218,2.9648337
1219,2.8001509
1220,4.3609695
1221,4.135123
1222,4.3204074
1223,4.4638653
1224,4.216406
1225,2.7366698
1226,2.9792433
1227,4.3782563
1228,4.249255
1229,4.552176
1230,4.642532
1231,4.074717
1232,2.818843
1233,4.3922005
1234,4.6154923
1235,4.0265594
1236,4.296611
1237,2.8513982
1238,4.129573
1239,4.9870834
1240,4.6044154
1241,4.51421
1242,4.628697
1243,4.197296
1244,3.8895817
1245,4.090224
1246,4.518317
1247,4.5571775
1248,3.867117
1249,4.416157
1250,4.272001
1251,4.548528
1252,4.4596663
1253,4.189562
1254,4.519545
1255,4.178545
1256,4.2766004
1257,4.516333
1258,2.4093947
1259,4.4434934
1260,2.9412317
1261,4.105289
1262,4.473937
1263,4.4492397
1264,3.678213
1265,4.2132874
1266,4.350948
1267,4.6680913
1268,4.249701
1269,4.647575
1270,4.4805207
1271,3.8721933
1272,4.5380344
1273,4.50377
1274,4.7068925
1275,4.021943
1276,4.574603
1277,3.9786372
1278,4.4157963
1279,3.287318
1280,4.365111
1281,4.5089574
1282,4.1638174
1283,2.8284786
1284,4.126318
1285,4.3592224
1286,2.843815
1287,4.2869687
1288,4.568425
1289,4.5630016
1290,4.1681366
1291,4.757854
1292,4.400489
1293,3.448099
1294,4.383975
1295,4.372008
1296,4.46343
1297,4.176596
1298,3.0931313
1299,1.1724536
1300,4.3544383
1301,4.5096817
1302,3.9302263
1303,4.468708
1304,4.4428997
1305,3.9522705
1306,4.520073
1307,4.60716
1308,4.2846103
1309,4.564393
1310,4.380408
1311,3.1818204
1312,4.1893926
1313,4.4047275
1314,4.5777464
1315,3.8205173
1316,4.1614914
1317,4.189669
1318,4.740516
1319,4.6570745
1320,2.2860024
1321,4.3493333
1322,2.9258974
1323,4.4540677
1324,3.974209
1325,4.7063417
1326,4.3465242
1327,4.6412325
1328,4.534642
1329,4.480271
1330,4.3521347
1331,4.0934367
1332,4.039001
1333,4.6159434
1334,2.4801362
1335,4.1412654
1336,4.4335337
1337,4.8015685
1338,4.4740806
1339,3.9494352
1340,4.2375407
1341,4.534166
1342,4.4546137
1343,4.432627
1344,3.8151715
1345,4.6765633
1346,4.3663383
1347,2.999858
1348,4.2564917
1349,3.9873662
1350,4.20515
1351,4.4571867
1352,4.396003
1353,4.524624
1354,4.1208224
1355,1.783936
1356,4.194801
1357,4.313407
1358,3.8714142
1359,2.8253
1360,4.7196813
1361,2.7944007
1362,4.142905
1363,4.1295934
1364,4.4248443
1365,4.5832963
1366,4.7211475
1367,4.632953
1368,4.125286
1369,2.277794
1370,2.4826722
1371,3.5389628
1372,4.469175
1373,4.0707808
1374,2.8867307
1375,1.7746532
1376,4.78847
1377,3.986688
1378,2.6353676
1379,3.221864
1380,4.496013
1381,4.583149
1382,4.0582557
1383,4.573639
1384,4.5838003
1385,2.8333006
1386,4.6814165
1387,4.4925113
1388,2.886853
1389,4.605774
1390,2.7219267
1391,4.4710836
1392,4.743619
1393,4.2449026
1394,3.7041101
1395,4.383013
1396,2.8563926
1397,4.0327816
1398,4.4152575
1399,3.7690837
1400,4.4552517
1401,4.10729
1402,4.5414557
1403,4.148689
1404,4.4104004
1405,4.6663156
1406,3.104106
1407,4.489017
1408,4.42466
1409,4.7987747
1410,2.9618413
1411,5.1832557
1412,4.5764484
1413,3.9740763
1414,4.06518
1415,4.746833
1416,3.9539452
1417,2.2469785
1418,3.8380637
1419,4.462583
1420,4.3622756
1421,4.347823
1422,4.4598246
1423,4.7004247
1424,4.320073
1425,4.438392
1426,4.165798
1427,4.150646
1428,4.373716
1429,4.0676312
1430,4.035579
1431,4.2373548
1432,4.5636563
1433,4.2615886
1434,3.9785202
1435,3.050881
1436,3.7830505
1437,4.6540174
1438,3.1532266
1439,4.3551173
1440,4.577505
1441,2.9758208
1442,3.7358584
1443,4.426817
1444,4.241753
1445,1.1180565
1446,4.364627
1447,4.1908445
1448,4.3459177
1449,4.334391
1450,4.1805964
1451,4.4022374
1452,4.622663
1453,2.8732533
1454,4.557427
1455,4.735373
1456,4.450107
1457,4.457732
1458,4.516863
1459,4.76941
1460,4.3248396
1461,4.0830126
1462,4.260107
1463,4.513375
1464,4.8534966
1465,4.3530116
1466,4.541328
1467,4.476837
1468,4.206709
1469,3.8972101
1470,4.514632
1471,2.871586
1472,2.2863805
1473,4.627532
1474,3.9577248
1475,2.3421028
1476,3.2456334
1477,4.043268
1478,4.405521
1479,4.347723
1480,4.478286
1481,4.4123774
1482,4.541462
1483,4.373499
1484,4.4045076
1485,0.49477807
1486,4.4019675
1487,3.9352283
1488,4.4621124
1489,4.668715
1490,4.5001388
1491,4.807977
1492,1.5005616
1493,4.0833955
1494,4.500733
1495,4.4318314
1496,3.3442307
1497,4.148127
1498,4.3302016
1499,4.501769
1500,4.5870695
1501,4.52937
1502,3.4202635
1503,4.508622
1504,4.3026657
1505,4.2687283
1506,4.4205894
1507,4.00823
1508,4.6478972
1509,2.33051
1510,4.341248
1511,4.45544
1512,3.919313
1513,4.476563
1514,4.475506
1515,3.592947
1516,2.7075133
1517,4.3264275
1518,3.6620417
1519,4.425159
1520,4.323451
1521,4.303175
1522,4.652011
1523,4.1596813
1524,4.4182305
1525,4.6220975
1526,4.3621287
1527,2.77449
1528,4.241563
1529,4.309132
1530,4.272182
1531,4.2941017
1532,2.9729936
1533,4.4363856
1534,4.4499726
1535,4.2268143
1536,4.54798
1537,4.3587875
1538,1.7671455
1539,4.520343
1540,4.4204698
1541,4.199496
1542,4.6173735
1543,4.4035764
1544,4.433682
1545,3.1791081
1546,4.4922986
1547,4.217944
1548,4.0086107
1549,4.5086465
1550,3.6859846
1551,4.6395288
1552,4.3120646
1553,4.3736787
1554,1.246028
1555,4.331529
1556,2.9978588
1557,2.4476402
1558,3.8877125
1559,4.464684
1560,4.507934
1561,4.87071
1562,4.535866
1563,3.775812
1564,4.226654
1565,4.7136
1566,4.300813
1567,4.5069485
1568,4.852917
1569,4.4117427
1570,3.0710616
1571,1.4138924
1572,4.4043183
1573,2.3306155
1574,4.2141156
1575,3.0095184
1576,4.3238783
1577,4.7351446
1578,4.1773195
1579,4.3823986
1580,4.550593
1581,4.214563
1582,4.371951
1583,4.5444403
1584,4.4603353
1585,4.33836
1586,4.4420342
1587,4.407853
1588,3.0652184
1589,4.32017
1590,4.221127
1591,3.9891417
1592,4.6879706
1593,4.5580244
1594,3.2032866
1595,4.017034
1596,4.510445
1597,4.6494303
1598,4.407785
1599,4.034754
1600,3.9263823
1601,4.616571
1602,1.8858085
1603,3.4575133
1604,4.368076
1605,4.163016
1606,4.1436276
1607,3.5448904
1608,4.4663424
1609,4.319335
1610,4.385838
1611,4.559491
1612,4.3422093
1613,4.515222
1614,4.748883
1615,4.180324
1616,4.4112854
1617,4.117506
1618,4.2988105
1619,2.641325
1620,4.5327296
1621,4.7527223
1622,4.5040107
1623,4.505827
1624,4.37347
1625,4.3830304
1626,4.166657
1627,2.2754335
1628,3.1334846
1629,4.466798
1630,4.3766284
1631,4.6595626
1632,4.724179
1633,4.690945
1634,4.522053
1635,4.0691886
1636,4.272469
1637,3.8143713
1638,2.8698652
1639,3.362148
1640,4.437399
1641,4.5788016
1642,4.389492
1643,3.4549012
1644,4.4820113
1645,4.4170275
1646,3.9146252
1647,4.2277603
1648,3.454879
1649,4.2703543
1650,4.2063475
1651,3.8111737
1652,4.455792
1653,4.4521904
1654,4.4840765
1655,4.3053765
1656,4.590461
1657,1.5373336
1658,4.3513594
1659,4.1596785
1660,3.740496
1661,2.7311223
1662,3.9218597
1663,4.539964
1664,4.3869534
1665,4.25942
1666,4.6397185
1667,3.1138797
1668,3.5477743
1669,4.9785867
1670,4.3104715
1671,4.362049
1672,4.285712
1673,4.4576263
1674,3.9867294
1675,3.9492295
1676,4.3998637
1677,4.7322745
1678,4.473447
1679,4.0067997
1680,3.824414
1681,4.3792043
1682,3.9496388
1683,4.795762
1684,2.666504
1685,4.399344
1686,3.165083
1687,4.1945357
1688,4.343728
1689,4.043517
1690,4.38507
1691,4.0824533
1692,4.546442
1693,3.0252466
1694,4.3197885
1695,4.2404413
1696,4.2749376
1697,4.411599
1698,4.4232626
1699,4.2508054
1700,4.3512964
1701,4.381399
1702,3.5761125
1703,3.6516938
1704,4.1172314
1705,4.5859466
1706,4.541373
1707,4.653174
1708,2.740196
1709,2.6064324
1710,4.4487514
1711,4.388219
1712,4.359921
1713,4.3104687
1714,3.4439154
1715,4.453322
1716,4.176507
1717,4.3919415
1718,3.6422644
1719,4.2807446
1720,4.247926
1721,4.696011
1722,4.3525524
1723,3.614091
1724,4.5040045
1725,4.2426696
1726,1.7107736
1727,4.5657187
1728,4.3834853
1729,4.0474844
1730,4.4946175
1731,3.1590269
1732,3.0297675
1733,4.5220094
1734,3.8348029
1735,2.9385145
1736,3.8429103
1737,2.6206439
1738,3.0791698
1739,2.7438123
1740,4.2424493
1741,4.414599
1742,4.3708477
1743,4.6090937
1744,4.3879123
1745,4.597419
